#Model	ASUM	HTSM	JST
0	0.5697577276524645	0.7538461538461539	0.5387453874538745	
1000	0.5763265306122449	0.7287716405605935	0.467741935483871	
2000	0.5498338870431894	0.7252559726962456	0.49863760217983644	
3000	0.562446898895497	0.7030603804797353	0.5007541478129713	
4000	0.5469522240527183	0.6828451882845189	0.5027624309392265	
5000	0.587288817377313	0.7277397260273973	0.48945147679324896	
