#Model	ASUM	HTSM	JST
0	0.6393289841565704	0.7799607072691552	0.502283105022831	
1000	0.6048780487804879	0.7699358386801101	0.5606557377049181	
2000	0.5697445972495089	0.7673545966228894	0.594679186228482	
3000	0.6017357762777241	0.7255639097744361	0.5449101796407186	
4000	0.6303142329020333	0.7208872458410351	0.5559006211180124	
5000	0.5752895752895754	0.722483537158984	0.5431309904153355	
