#Model	ASUM	HTSM	JST
0	0.7455621301775147	0.8247261345852894	0.6720160481444333	
1000	0.7405509288917361	0.7937551355792934	0.7576853526220615	
2000	0.7279503105590062	0.802547770700637	0.7359836901121305	
3000	0.7417135709818636	0.768621236133122	0.7445378151260504	
4000	0.7455470737913488	0.7606973058637084	0.731203007518797	
5000	0.7263681592039801	0.7641886490807354	0.7244701348747592	
